index,user_id,comment,label_AB,label_AC,label_BC
79,PurpleTitan,"
@USCWolverine, I’m finding out what people aspire to, certainly.
If you like, think of “not very intellectual” as “more practical”. I’d describe my own alma mater as “not very intellectual” and I think they’re rather proud of the fact that they produce alums who go on to do great things in many fields (in part because of the pre-professional focus of many programs there).

",1,1,3
79,PurpleTitan,"
@USCWolverine, I’m finding out what people aspire to, certainly.
If you like, think of “not very intellectual” as “more practical”. I’d describe my own alma mater as “not very intellectual” and I think they’re rather proud of the fact that they produce alums who go on to do great things in many fields (in part because of the pre-professional focus of many programs there).

",1,2,3
79,PurpleTitan,"
@USCWolverine, I’m finding out what people aspire to, certainly.
If you like, think of “not very intellectual” as “more practical”. I’d describe my own alma mater as “not very intellectual” and I think they’re rather proud of the fact that they produce alums who go on to do great things in many fields (in part because of the pre-professional focus of many programs there).

",1,1,3
80,VAMom23,"
Congrats to your son on his tremendous accomplishments. Some have referenced the USC scholarship as a golden ticket, but those other admission offers must feel like golden tickets too. Walking away from the Ivy offers of admission is going to be understandably hard. We are in a somewhat similar situation where the first choice school was very clear when costs were equal, but a last minute full academic scholarship at #2 makes the choice more difficult.  In our case, the cost differential is much smaller (maybe about 60-70k) but once you “see” that cost savings it is very hard to “unsee” it.   Best of luck with the decision.

",1,1,3
80,VAMom23,"
Congrats to your son on his tremendous accomplishments. Some have referenced the USC scholarship as a golden ticket, but those other admission offers must feel like golden tickets too. Walking away from the Ivy offers of admission is going to be understandably hard. We are in a somewhat similar situation where the first choice school was very clear when costs were equal, but a last minute full academic scholarship at #2 makes the choice more difficult.  In our case, the cost differential is much smaller (maybe about 60-70k) but once you “see” that cost savings it is very hard to “unsee” it.   Best of luck with the decision.

",1,2,1
80,VAMom23,"
Congrats to your son on his tremendous accomplishments. Some have referenced the USC scholarship as a golden ticket, but those other admission offers must feel like golden tickets too. Walking away from the Ivy offers of admission is going to be understandably hard. We are in a somewhat similar situation where the first choice school was very clear when costs were equal, but a last minute full academic scholarship at #2 makes the choice more difficult.  In our case, the cost differential is much smaller (maybe about 60-70k) but once you “see” that cost savings it is very hard to “unsee” it.   Best of luck with the decision.

",1,1,0
81,LoveTheBard,"
@mdphd92 - Yes, I was referring to SLE and yes, it’s been around forever (the parents of one of the students is SLE this year met at SLE during their freshman year over a quarter of a century ago).
As for the techie/fuzzy divide, my D is far less apologetic about her choice of study than the author of that article. She has no “shame… about being a fuzzy” nor “insecurity about pursuing an uncommon path…” She embraces her choices wholeheartedly and is passionate about what she is studying.
It is indeed the case that STEM fields reign supreme at many colleges and universities these days. Humanities and the arts often get short shrift in a society where “return on investment” and job placement seem to be among the most important factors in choosing an institute of higher learning. (Most of the posts on this thread concern themselves with this very issue). It is also the case that those who choose to study the humanities at Stanford can have all of the faculty support and resources they need.
I see Stanford as ahead of the curve on this – while other schools are scrambling to shore up their STEM programs, Stanford has been investing some real money into its arts and humanities programs over the course of the last decade.
Oh, as to the question “What came first, the fuzzy or the techie?” My answer is “Neither.” Back in Leonardo’s day, science and art were not seen in such mutually exclusive terms; he is celebrated as much for his scientific genius as he was for his artistic genius.
And, @USCWolverine – just because USC was not a good fit for my D, who happened to be seeking an intellectual vibe, does not mean that there aren’t a great number of highly intellectual students and faculty there and that it isn’t a fabulous school. It just wasn’t the “golden ticket” for my daughter.

",1,1,3
81,LoveTheBard,"
@mdphd92 - Yes, I was referring to SLE and yes, it’s been around forever (the parents of one of the students is SLE this year met at SLE during their freshman year over a quarter of a century ago).
As for the techie/fuzzy divide, my D is far less apologetic about her choice of study than the author of that article. She has no “shame… about being a fuzzy” nor “insecurity about pursuing an uncommon path…” She embraces her choices wholeheartedly and is passionate about what she is studying.
It is indeed the case that STEM fields reign supreme at many colleges and universities these days. Humanities and the arts often get short shrift in a society where “return on investment” and job placement seem to be among the most important factors in choosing an institute of higher learning. (Most of the posts on this thread concern themselves with this very issue). It is also the case that those who choose to study the humanities at Stanford can have all of the faculty support and resources they need.
I see Stanford as ahead of the curve on this – while other schools are scrambling to shore up their STEM programs, Stanford has been investing some real money into its arts and humanities programs over the course of the last decade.
Oh, as to the question “What came first, the fuzzy or the techie?” My answer is “Neither.” Back in Leonardo’s day, science and art were not seen in such mutually exclusive terms; he is celebrated as much for his scientific genius as he was for his artistic genius.
And, @USCWolverine – just because USC was not a good fit for my D, who happened to be seeking an intellectual vibe, does not mean that there aren’t a great number of highly intellectual students and faculty there and that it isn’t a fabulous school. It just wasn’t the “golden ticket” for my daughter.

",1,2,3
81,LoveTheBard,"
@mdphd92 - Yes, I was referring to SLE and yes, it’s been around forever (the parents of one of the students is SLE this year met at SLE during their freshman year over a quarter of a century ago).
As for the techie/fuzzy divide, my D is far less apologetic about her choice of study than the author of that article. She has no “shame… about being a fuzzy” nor “insecurity about pursuing an uncommon path…” She embraces her choices wholeheartedly and is passionate about what she is studying.
It is indeed the case that STEM fields reign supreme at many colleges and universities these days. Humanities and the arts often get short shrift in a society where “return on investment” and job placement seem to be among the most important factors in choosing an institute of higher learning. (Most of the posts on this thread concern themselves with this very issue). It is also the case that those who choose to study the humanities at Stanford can have all of the faculty support and resources they need.
I see Stanford as ahead of the curve on this – while other schools are scrambling to shore up their STEM programs, Stanford has been investing some real money into its arts and humanities programs over the course of the last decade.
Oh, as to the question “What came first, the fuzzy or the techie?” My answer is “Neither.” Back in Leonardo’s day, science and art were not seen in such mutually exclusive terms; he is celebrated as much for his scientific genius as he was for his artistic genius.
And, @USCWolverine – just because USC was not a good fit for my D, who happened to be seeking an intellectual vibe, does not mean that there aren’t a great number of highly intellectual students and faculty there and that it isn’t a fabulous school. It just wasn’t the “golden ticket” for my daughter.

",1,1,0
82,jzducol,"
IMO, for fuzzies—humanities majors–the brand name of the college really matters; a HYPS degree would probably go a long way to boost one’s career prospect.  For techies, not so much, among new hires at FANG, SJSU beats MIT and U of Phoenix beats Harvard.  Economics/business (OP son’s intended study), at undergrad level, is probably more fuzzy than techie.
This question of Stanford/Harvard(full pay) vs USC(or similar schools) full tuition merit is asked multiple times every year on CC. Though the opinion seems to be 10 to 1 in favor of merit I have yet to see a taker of that option.

",1,1,3
82,jzducol,"
IMO, for fuzzies—humanities majors–the brand name of the college really matters; a HYPS degree would probably go a long way to boost one’s career prospect.  For techies, not so much, among new hires at FANG, SJSU beats MIT and U of Phoenix beats Harvard.  Economics/business (OP son’s intended study), at undergrad level, is probably more fuzzy than techie.
This question of Stanford/Harvard(full pay) vs USC(or similar schools) full tuition merit is asked multiple times every year on CC. Though the opinion seems to be 10 to 1 in favor of merit I have yet to see a taker of that option.

",1,2,1
82,jzducol,"
IMO, for fuzzies—humanities majors–the brand name of the college really matters; a HYPS degree would probably go a long way to boost one’s career prospect.  For techies, not so much, among new hires at FANG, SJSU beats MIT and U of Phoenix beats Harvard.  Economics/business (OP son’s intended study), at undergrad level, is probably more fuzzy than techie.
This question of Stanford/Harvard(full pay) vs USC(or similar schools) full tuition merit is asked multiple times every year on CC. Though the opinion seems to be 10 to 1 in favor of merit I have yet to see a taker of that option.

",0,1,0
83,SCMHAALUM,"
My son tagged along with us for my daughter’s college tour when he was in 7th grade and fell in love with Stanford, mostly because of our student guide who appeared to be very happy and passionate about the school and his major.   I had this conversation back then with him about USC scholarship vs Stanford.  I am an SC alum that’s why :).  Told him if he got scholarship from SC he should go there (he is a science/math kid who loves to dance).  So that’s our value.  Each family have their own values.
Well things do not go as planned.  He decided he wanted to pursue dance (together with bio) so now USC dance program became his #1 choice. Like film school, it’s extremely hard to get in.  He is wait listed at USC dance and we are looking to put down deposit at Stanford (bio).  He is not a super “intellectual” kid as his friends who got full tuition scholarship at USC or Regents Scholarships from UC’s, but he is one of the kindest and most passionate and hardworking kids I know.  We are very grateful Stanford saw that and accepted him.  Majors/interests are probably more important in considerations and as of now, he would go to USC regardless of scholarship.

",1,1,3
83,SCMHAALUM,"
My son tagged along with us for my daughter’s college tour when he was in 7th grade and fell in love with Stanford, mostly because of our student guide who appeared to be very happy and passionate about the school and his major.   I had this conversation back then with him about USC scholarship vs Stanford.  I am an SC alum that’s why :).  Told him if he got scholarship from SC he should go there (he is a science/math kid who loves to dance).  So that’s our value.  Each family have their own values.
Well things do not go as planned.  He decided he wanted to pursue dance (together with bio) so now USC dance program became his #1 choice. Like film school, it’s extremely hard to get in.  He is wait listed at USC dance and we are looking to put down deposit at Stanford (bio).  He is not a super “intellectual” kid as his friends who got full tuition scholarship at USC or Regents Scholarships from UC’s, but he is one of the kindest and most passionate and hardworking kids I know.  We are very grateful Stanford saw that and accepted him.  Majors/interests are probably more important in considerations and as of now, he would go to USC regardless of scholarship.

",3,2,1
83,SCMHAALUM,"
My son tagged along with us for my daughter’s college tour when he was in 7th grade and fell in love with Stanford, mostly because of our student guide who appeared to be very happy and passionate about the school and his major.   I had this conversation back then with him about USC scholarship vs Stanford.  I am an SC alum that’s why :).  Told him if he got scholarship from SC he should go there (he is a science/math kid who loves to dance).  So that’s our value.  Each family have their own values.
Well things do not go as planned.  He decided he wanted to pursue dance (together with bio) so now USC dance program became his #1 choice. Like film school, it’s extremely hard to get in.  He is wait listed at USC dance and we are looking to put down deposit at Stanford (bio).  He is not a super “intellectual” kid as his friends who got full tuition scholarship at USC or Regents Scholarships from UC’s, but he is one of the kindest and most passionate and hardworking kids I know.  We are very grateful Stanford saw that and accepted him.  Majors/interests are probably more important in considerations and as of now, he would go to USC regardless of scholarship.

",0,2,0
84,privatebanker,"
Seriously folks. These grand generalizations are meaningless. Like any broad generalizations they may be grounded in the past experiences or continuation of a myth.
Here’s a real world 2018 example.
I
my d is valedictorian of her top 30 us public high school. Number 1 in Florida. 1540 sat 4.0 uw gpa.  35 act 13 aps with 11 5s and 1 4.  President of Spanish honor society and captain of academic decathlon team as only female. And was ap physics ap bio and ap chem student of the year. Going to USC for bio chem premed. She doesn’t sit around with her friends smoking weed and discussing the Freud Jungian schism.  But she’s pretty intellectual.
It just doesn’t matter. Go to Stanford kick butt and pay back the loans. Go to usc kick butt and not have to pay the loans. The same exact opportunity for success is available in either path.
Go where you feel best about yourself and an environment that promotes your best work.  It could be either but it’s unique  to each student.

",1,1,3
84,privatebanker,"
Seriously folks. These grand generalizations are meaningless. Like any broad generalizations they may be grounded in the past experiences or continuation of a myth.
Here’s a real world 2018 example.
I
my d is valedictorian of her top 30 us public high school. Number 1 in Florida. 1540 sat 4.0 uw gpa.  35 act 13 aps with 11 5s and 1 4.  President of Spanish honor society and captain of academic decathlon team as only female. And was ap physics ap bio and ap chem student of the year. Going to USC for bio chem premed. She doesn’t sit around with her friends smoking weed and discussing the Freud Jungian schism.  But she’s pretty intellectual.
It just doesn’t matter. Go to Stanford kick butt and pay back the loans. Go to usc kick butt and not have to pay the loans. The same exact opportunity for success is available in either path.
Go where you feel best about yourself and an environment that promotes your best work.  It could be either but it’s unique  to each student.

",1,2,1
84,privatebanker,"
Seriously folks. These grand generalizations are meaningless. Like any broad generalizations they may be grounded in the past experiences or continuation of a myth.
Here’s a real world 2018 example.
I
my d is valedictorian of her top 30 us public high school. Number 1 in Florida. 1540 sat 4.0 uw gpa.  35 act 13 aps with 11 5s and 1 4.  President of Spanish honor society and captain of academic decathlon team as only female. And was ap physics ap bio and ap chem student of the year. Going to USC for bio chem premed. She doesn’t sit around with her friends smoking weed and discussing the Freud Jungian schism.  But she’s pretty intellectual.
It just doesn’t matter. Go to Stanford kick butt and pay back the loans. Go to usc kick butt and not have to pay the loans. The same exact opportunity for success is available in either path.
Go where you feel best about yourself and an environment that promotes your best work.  It could be either but it’s unique  to each student.

",0,2,0
85,jmek15,"
If your student attends USC on a full tuition scholarship they won’t be the only one there who gave up an Ivy. It’s not uncommon. Save your money for the Wharton or Harvard MBA.

",1,1,3
85,jmek15,"
If your student attends USC on a full tuition scholarship they won’t be the only one there who gave up an Ivy. It’s not uncommon. Save your money for the Wharton or Harvard MBA.

",1,2,1
85,jmek15,"
If your student attends USC on a full tuition scholarship they won’t be the only one there who gave up an Ivy. It’s not uncommon. Save your money for the Wharton or Harvard MBA.

",0,1,0
86,CU123,"
No guarantee is getting into Wharton or Harvard grad school.

",1,2,3
86,CU123,"
No guarantee is getting into Wharton or Harvard grad school.

",1,2,1
86,CU123,"
No guarantee is getting into Wharton or Harvard grad school.

",0,0,0
87,VAMom23,"
@CU123 Every time I hear someone say save the $$ for ivy graduate school I wonder about what you have posted. Shouldn’t it just be save the $$ for grad school.

",1,1,3
87,VAMom23,"
@CU123 Every time I hear someone say save the $$ for ivy graduate school I wonder about what you have posted. Shouldn’t it just be save the $$ for grad school.

",1,2,1
87,VAMom23,"
@CU123 Every time I hear someone say save the $$ for ivy graduate school I wonder about what you have posted. Shouldn’t it just be save the $$ for grad school.

",0,0,0
102,Burrito12,"
I think money matters the most if it’s even a slight concern, because all these colleges offer a comparable education and their pros and cons. If your student has a strong preference towards a single college, that should trump everything else, but if not, I think money could be important.

",0,0,0
102,Burrito12,"
I think money matters the most if it’s even a slight concern, because all these colleges offer a comparable education and their pros and cons. If your student has a strong preference towards a single college, that should trump everything else, but if not, I think money could be important.

",2,2,0
102,Burrito12,"
I think money matters the most if it’s even a slight concern, because all these colleges offer a comparable education and their pros and cons. If your student has a strong preference towards a single college, that should trump everything else, but if not, I think money could be important.

",0,0,0
103,ultapradesh,"
@“mom@2022” Congratulatiin on such wonderful choices. I am trying to figure out if UUIC gives out of state applicant any scholarship. Are you in state or out of state applicant to Illinois. Would appreciate this information. thanks

",0,0,0
103,ultapradesh,"
@“mom@2022” Congratulatiin on such wonderful choices. I am trying to figure out if UUIC gives out of state applicant any scholarship. Are you in state or out of state applicant to Illinois. Would appreciate this information. thanks

",0,0,0
103,ultapradesh,"
@“mom@2022” Congratulatiin on such wonderful choices. I am trying to figure out if UUIC gives out of state applicant any scholarship. Are you in state or out of state applicant to Illinois. Would appreciate this information. thanks

",0,0,0
104,LoveTheBard,"
@ultapradesh - According to their FA info, approximately half of the aid given at UIUC is based on merit, and half based on need:
http://admissions.illinois.edu/Invest/financial-aid
It looks like they don’t give aid to international students, but they don’t indicate that OOS students are not eligible for FA or merit scholarships, other than one or two scholarships specific to Illinois residents.
Here’s a list of merit scholarships:
http://admissions.illinois.edu/Invest/scholarships-all

",0,0,0
104,LoveTheBard,"
@ultapradesh - According to their FA info, approximately half of the aid given at UIUC is based on merit, and half based on need:
http://admissions.illinois.edu/Invest/financial-aid
It looks like they don’t give aid to international students, but they don’t indicate that OOS students are not eligible for FA or merit scholarships, other than one or two scholarships specific to Illinois residents.
Here’s a list of merit scholarships:
http://admissions.illinois.edu/Invest/scholarships-all

",0,0,0
104,LoveTheBard,"
@ultapradesh - According to their FA info, approximately half of the aid given at UIUC is based on merit, and half based on need:
http://admissions.illinois.edu/Invest/financial-aid
It looks like they don’t give aid to international students, but they don’t indicate that OOS students are not eligible for FA or merit scholarships, other than one or two scholarships specific to Illinois residents.
Here’s a list of merit scholarships:
http://admissions.illinois.edu/Invest/scholarships-all

",0,0,0
105,ultapradesh,"
@LoveTheBard    Thanks. Under Illinois Residents & Non-Residents category there is only $2000 award. It seems that UUIC not a good fit for OOS student looking for merit or need based aid.

",1,0,2
105,ultapradesh,"
@LoveTheBard    Thanks. Under Illinois Residents & Non-Residents category there is only $2000 award. It seems that UUIC not a good fit for OOS student looking for merit or need based aid.

",0,0,0
105,ultapradesh,"
@LoveTheBard    Thanks. Under Illinois Residents & Non-Residents category there is only $2000 award. It seems that UUIC not a good fit for OOS student looking for merit or need based aid.

",0,0,0
108,MYOS1634,"
Congratulations!
And thank you for letting us know.

",0,0,0
108,MYOS1634,"
Congratulations!
And thank you for letting us know.

",0,0,0
108,MYOS1634,"
Congratulations!
And thank you for letting us know.

",0,0,0
109,HiToWaMom,"
Congratulations! It must have been very hard making the decision.  Thank you for the update.
",0,0,0
109,HiToWaMom,"
Congratulations! It must have been very hard making the decision.  Thank you for the update.
",0,0,0
109,HiToWaMom,"
Congratulations! It must have been very hard making the decision.  Thank you for the update.
",0,0,0
